filename,leftEyeX,leftEyeY,rightEyeX,rightEyeY,noseX,noseY
irface_sub040_seq06_frm00560.png_lfb.png,495,367,572,365,530,450
irface_sub040_seq06_frm00560.png_lfb.pts,495,367,572,365,530,450
irface_sub040_seq06_frm00725.png_lfb.png,493,365,565,361,527,452
irface_sub040_seq06_frm00725.png_lfb.pts,493,365,565,361,527,452
irface_sub040_seq06_frm00952.png_lfb.png,492,374,573,369,525,454
irface_sub040_seq06_frm00952.png_lfb.pts,492,374,573,369,525,454
irface_sub040_seq06_frm01157.png_lfb.png,487,378,567,372,520,454
irface_sub040_seq06_frm01157.png_lfb.pts,487,378,567,372,520,454
irface_sub040_seq06_frm01338.png_lfb.png,486,381,572,377,522,461
irface_sub040_seq06_frm01338.png_lfb.pts,486,381,572,377,522,461
irface_sub040_seq06_frm01555.png_lfb.png,484,380,562,379,520,464
irface_sub040_seq06_frm01555.png_lfb.pts,484,380,562,379,520,464
irface_sub040_seq06_frm01821.png_lfb.png,483,371,560,366,515,455
irface_sub040_seq06_frm01821.png_lfb.pts,483,371,560,366,515,455
irface_sub040_seq07_frm00013.jpg_lfb.png,478,368,576,361,527,445
irface_sub040_seq07_frm00176.jpg_lfb.png,477,368,574,356,525,437
irface_sub040_seq07_frm00338.jpg_lfb.png,475,366,570,355,526,441
irface_sub040_seq07_frm00422.jpg_lfb.png,483,366,567,356,530,444
irface_sub040_seq07_frm00451.jpg_lfb.png,480,364,567,359,526,444
irface_sub040_seq07_frm00480.jpg_lfb.png,481,364,563,357,524,443
irface_sub040_seq07_frm00627.jpg_lfb.png,476,373,565,366,524,457
irface_sub040_seq07_frm00665.jpg_lfb.png,476,379,566,371,528,461
irface_sub040_seq07_frm00702.jpg_lfb.png,471,384,567,373,524,463
irface_sub040_seq07_frm00833.jpg_lfb.png,469,366,566,358,516,451
irface_sub040_seq07_frm00840.jpg_lfb.png,467,365,561,358,511,437
irface_sub040_seq07_frm00846.jpg_lfb.png,466,361,556,357,507,434
irface_sub040_seq07_frm01076.jpg_lfb.png,460,384,544,376,503,478
irface_sub040_seq07_frm01096.jpg_lfb.png,463,387,542,380,498,472
irface_sub040_seq07_frm01115.jpg_lfb.png,453,390,542,386,493,480
irface_sub040_seq07_frm01236.jpg_lfb.png,473,385,554,379,513,475
irface_sub040_seq07_frm01269.jpg_lfb.png,468,383,547,375,510,469
irface_sub040_seq07_frm01302.jpg_lfb.png,463,378,554,376,508,463
irface_sub040_seq07_frm01437.jpg_lfb.png,471,385,553,378,510,471
irface_sub040_seq07_frm01444.jpg_lfb.png,468,386,550,379,509,477
irface_sub040_seq07_frm01450.jpg_lfb.png,461,384,559,380,507,468
irface_sub040_seq07_frm01721.jpg_lfb.png,465,393,550,385,508,479
irface_sub040_seq07_frm01746.jpg_lfb.png,464,390,544,385,504,486
irface_sub040_seq07_frm01771.jpg_lfb.png,456,388,550,384,506,479
irface_sub041_seq07_frm00001.jpg_lfb.png,500,339,609,333,548,425
irface_sub041_seq07_frm00166.jpg_lfb.png,485,343,604,337,545,432
irface_sub041_seq07_frm00331.jpg_lfb.png,490,353,602,351,549,449
irface_sub041_seq07_frm00483.jpg_lfb.png,460,324,570,324,517,408
irface_sub041_seq07_frm00496.jpg_lfb.png,452,347,573,344,512,439
irface_sub041_seq07_frm00509.jpg_lfb.png,472,356,591,357,529,461
irface_sub041_seq07_frm00640.jpg_lfb.png,480,356,602,356,542,456
irface_sub041_seq07_frm00735.jpg_lfb.png,477,369,596,365,539,470
irface_sub041_seq07_frm00830.jpg_lfb.png,478,368,596,363,542,474
irface_sub041_seq07_frm00922.jpg_lfb.png,485,361,593,357,539,453
irface_sub041_seq07_frm00925.jpg_lfb.png,486,350,607,346,541,434
irface_sub041_seq07_frm00927.jpg_lfb.png,483,343,609,342,548,432
irface_sub041_seq07_frm01153.jpg_lfb.png,504,368,615,367,557,471
irface_sub041_seq07_frm01221.jpg_lfb.png,461,378,578,369,520,492
irface_sub041_seq07_frm01289.jpg_lfb.png,440,370,568,361,507,470
irface_sub041_seq07_frm01450.jpg_lfb.png,489,380,594,375,542,483
irface_sub041_seq07_frm01500.jpg_lfb.png,466,382,586,376,531,495
irface_sub041_seq07_frm01550.jpg_lfb.png,487,382,605,374,547,484
irface_sub041_seq07_frm01731.jpg_lfb.png,495,371,605,364,552,464
irface_sub041_seq07_frm01734.jpg_lfb.png,488,366,604,358,554,463
irface_sub041_seq07_frm01736.jpg_lfb.png,484,359,599,357,552,454
irface_sub042_seq06_frm00504.png_lfb.png,482,340,559,338,526,432
irface_sub042_seq06_frm00504.png_lfb.pts,482,340,559,338,526,432
irface_sub042_seq06_frm00739.png_lfb.png,485,340,562,342,531,432
irface_sub042_seq06_frm00739.png_lfb.pts,485,340,562,342,531,432
irface_sub042_seq06_frm01038.png_lfb.png,481,339,570,341,533,433
irface_sub042_seq06_frm01038.png_lfb.pts,481,339,570,341,533,433
irface_sub042_seq06_frm01262.png_lfb.png,493,334,573,338,539,424
irface_sub042_seq06_frm01262.png_lfb.pts,493,334,573,338,539,424
irface_sub042_seq06_frm01514.png_lfb.png,486,345,573,345,539,430
irface_sub042_seq06_frm01514.png_lfb.pts,486,345,573,345,539,430
irface_sub042_seq06_frm01703.png_lfb.png,484,345,569,348,534,440
irface_sub042_seq06_frm01703.png_lfb.pts,484,345,569,348,534,440
irface_sub042_seq06_frm01900.png_lfb.png,487,335,574,336,537,431
irface_sub042_seq06_frm01900.png_lfb.pts,487,335,574,336,537,431
irface_sub042_seq07_frm00090.jpg_lfb.png,478,333,572,333,536,422
irface_sub042_seq07_frm00205.jpg_lfb.png,466,329,572,330,527,421
irface_sub042_seq07_frm00320.jpg_lfb.png,471,329,572,328,528,418
irface_sub042_seq07_frm00408.jpg_lfb.png,473,326,568,323,529,407
irface_sub042_seq07_frm00441.jpg_lfb.png,443,297,537,292,502,384
irface_sub042_seq07_frm00474.jpg_lfb.png,452,309,551,303,514,395
irface_sub042_seq07_frm00576.jpg_lfb.png,475,344,569,340,531,436
irface_sub042_seq07_frm00646.jpg_lfb.png,485,353,578,349,539,447
irface_sub042_seq07_frm00716.jpg_lfb.png,478,355,580,351,540,441
irface_sub042_seq07_frm00827.jpg_lfb.png,467,328,564,326,531,410
irface_sub042_seq07_frm00834.jpg_lfb.png,462,332,547,331,520,413
irface_sub042_seq07_frm00840.jpg_lfb.png,454,328,545,325,514,398
irface_sub042_seq07_frm01047.jpg_lfb.png,500,344,581,343,553,430
irface_sub042_seq07_frm01070.jpg_lfb.png,489,346,577,348,547,439
irface_sub042_seq07_frm01093.jpg_lfb.png,487,342,584,345,551,434
irface_sub042_seq07_frm01422.jpg_lfb.png,476,354,571,352,537,438
irface_sub042_seq07_frm01437.jpg_lfb.png,465,358,561,352,527,447
irface_sub042_seq07_frm01451.jpg_lfb.png,463,353,571,348,526,444
irface_sub042_seq07_frm01612.jpg_lfb.png,476,345,571,348,533,426
irface_sub042_seq07_frm01643.jpg_lfb.png,500,342,593,342,556,436
irface_sub042_seq07_frm01673.jpg_lfb.png,498,341,603,342,559,429
irface_sub042_seq07_frm01816.jpg_lfb.png,481,337,572,341,537,426
irface_sub042_seq07_frm01881.jpg_lfb.png,483,332,576,334,540,430
irface_sub042_seq07_frm01945.jpg_lfb.png,481,333,584,336,546,423
irface_sub043_seq07_frm00001.jpg_lfb.png,484,327,578,326,535,412
irface_sub043_seq07_frm00161.jpg_lfb.png,486,328,584,329,542,413
irface_sub043_seq07_frm00320.jpg_lfb.png,491,329,585,331,545,409
irface_sub043_seq07_frm00435.jpg_lfb.png,503,331,593,331,553,416
irface_sub043_seq07_frm00489.jpg_lfb.png,502,328,594,329,552,416
irface_sub043_seq07_frm00543.jpg_lfb.png,502,330,592,330,555,412
irface_sub043_seq07_frm00660.jpg_lfb.png,510,339,595,339,556,429
irface_sub043_seq07_frm00717.jpg_lfb.png,510,338,597,339,559,425
irface_sub043_seq07_frm00773.jpg_lfb.png,510,340,601,342,562,429
irface_sub043_seq07_frm00901.jpg_lfb.png,516,326,601,341,550,416
irface_sub043_seq07_frm00904.jpg_lfb.png,507,325,604,337,552,410
irface_sub043_seq07_frm00906.jpg_lfb.png,510,320,607,336,551,407
irface_sub043_seq07_frm01106.jpg_lfb.png,528,337,607,341,571,425
irface_sub043_seq07_frm01117.jpg_lfb.png,512,333,594,333,558,421
irface_sub043_seq07_frm01128.jpg_lfb.png,502,337,593,338,555,421
irface_sub043_seq07_frm01389.jpg_lfb.png,514,343,605,347,565,433
irface_sub043_seq07_frm01403.jpg_lfb.png,514,341,606,345,566,433
irface_sub043_seq07_frm01416.jpg_lfb.png,509,339,610,344,566,431
irface_sub043_seq07_frm01590.jpg_lfb.png,510,347,601,351,557,428
irface_sub043_seq07_frm01596.jpg_lfb.png,501,342,598,346,554,431
irface_sub043_seq07_frm01602.jpg_lfb.png,502,347,601,350,550,425
irface_sub043_seq07_frm01816.jpg_lfb.png,511,340,597,341,552,415
irface_sub043_seq07_frm01823.jpg_lfb.png,500,335,591,338,551,418
irface_sub043_seq07_frm01830.jpg_lfb.png,494,338,595,341,551,421
irface_sub044_seq07_frm00001.jpg_lfb.png,433,361,526,367,480,451
irface_sub044_seq07_frm00162.jpg_lfb.png,427,366,517,371,474,448
irface_sub044_seq07_frm00322.jpg_lfb.png,426,368,516,372,471,452
irface_sub044_seq07_frm00412.jpg_lfb.png,429,370,511,370,466,448
irface_sub044_seq07_frm00468.jpg_lfb.png,427,371,510,373,466,461
irface_sub044_seq07_frm00524.jpg_lfb.png,423,373,510,374,466,456
irface_sub044_seq07_frm00620.jpg_lfb.png,417,376,507,380,460,456
irface_sub044_seq07_frm00691.jpg_lfb.png,417,376,507,379,458,461
irface_sub044_seq07_frm00762.jpg_lfb.png,424,374,504,375,460,455
irface_sub044_seq07_frm00845.jpg_lfb.png,414,365,512,367,459,454
irface_sub044_seq07_frm00847.jpg_lfb.png,416,358,505,360,459,442
irface_sub044_seq07_frm00848.jpg_lfb.png,415,357,507,361,459,435
irface_sub044_seq07_frm01064.jpg_lfb.png,415,377,495,374,451,458
irface_sub044_seq07_frm01069.jpg_lfb.png,415,376,494,375,452,467
irface_sub044_seq07_frm01074.jpg_lfb.png,413,380,500,378,452,463
irface_sub044_seq07_frm01288.jpg_lfb.png,414,388,499,393,452,478
irface_sub044_seq07_frm01319.jpg_lfb.png,413,389,503,394,451,486
irface_sub044_seq07_frm01350.jpg_lfb.png,405,383,506,389,453,479
irface_sub044_seq07_frm01638.jpg_lfb.png,421,382,495,382,450,465
irface_sub044_seq07_frm01654.jpg_lfb.png,417,383,503,385,452,473
irface_sub044_seq07_frm01669.jpg_lfb.png,414,383,500,387,451,475
irface_sub044_seq07_frm01895.jpg_lfb.png,416,394,496,393,453,471
irface_sub044_seq07_frm01908.jpg_lfb.png,415,391,499,388,454,481
irface_sub044_seq07_frm01921.jpg_lfb.png,410,388,501,392,451,483
irface_sub045_seq06_frm00462.png_lfb.png,420,380,501,377,468,433
irface_sub045_seq06_frm00462.png_lfb.pts,420,380,501,377,468,433
irface_sub045_seq06_frm00756.png_lfb.png,423,366,510,371,476,426
irface_sub045_seq06_frm00756.png_lfb.pts,423,366,510,371,476,426
irface_sub045_seq06_frm00932.png_lfb.png,419,376,501,378,468,425
irface_sub045_seq06_frm00932.png_lfb.pts,419,376,501,378,468,425
irface_sub045_seq06_frm01209.png_lfb.png,414,384,498,384,463,435
irface_sub045_seq06_frm01209.png_lfb.pts,414,384,498,384,463,435
irface_sub045_seq06_frm01440.png_lfb.png,413,387,509,390,466,456
irface_sub045_seq06_frm01440.png_lfb.pts,413,387,509,390,466,456
irface_sub045_seq06_frm01658.png_lfb.png,414,392,507,392,466,461
irface_sub045_seq06_frm01658.png_lfb.pts,414,392,507,392,466,461
irface_sub045_seq06_frm01878.png_lfb.png,412,388,505,390,467,458
irface_sub045_seq06_frm01878.png_lfb.pts,412,388,505,390,467,458
irface_sub045_seq07_frm00001.jpg_lfb.png,430,402,538,405,494,480
irface_sub045_seq07_frm00168.jpg_lfb.png,424,396,530,397,484,472
irface_sub045_seq07_frm00335.jpg_lfb.png,418,402,530,399,478,473
irface_sub045_seq07_frm00450.jpg_lfb.png,418,393,519,394,481,466
irface_sub045_seq07_frm00495.jpg_lfb.png,419,392,519,391,477,462
irface_sub045_seq07_frm00539.jpg_lfb.png,425,400,520,397,479,472
irface_sub045_seq07_frm00612.jpg_lfb.png,435,404,534,404,493,479
irface_sub045_seq07_frm00681.jpg_lfb.png,451,408,544,412,507,486
irface_sub045_seq07_frm00749.jpg_lfb.png,452,408,557,413,509,490
irface_sub045_seq07_frm00822.jpg_lfb.png,436,395,531,396,492,469
irface_sub045_seq07_frm00861.jpg_lfb.png,444,380,538,383,502,451
irface_sub045_seq07_frm00900.jpg_lfb.png,439,385,533,387,492,451
irface_sub045_seq07_frm01024.jpg_lfb.png,431,419,541,419,490,496
irface_sub045_seq07_frm01090.jpg_lfb.png,441,411,534,412,496,485
irface_sub045_seq07_frm01155.jpg_lfb.png,438,406,542,409,492,481
irface_sub045_seq07_frm01258.jpg_lfb.png,434,441,531,442,490,521
irface_sub045_seq07_frm01336.jpg_lfb.png,430,449,530,448,486,539
irface_sub045_seq07_frm01414.jpg_lfb.png,420,447,533,449,482,539
irface_sub045_seq07_frm01524.jpg_lfb.png,444,438,543,436,504,510
irface_sub045_seq07_frm01583.jpg_lfb.png,478,444,570,445,535,526
irface_sub045_seq07_frm01642.jpg_lfb.png,469,442,572,446,532,527
irface_sub045_seq07_frm01836.jpg_lfb.png,453,424,552,427,512,500
irface_sub045_seq07_frm01909.jpg_lfb.png,486,430,579,435,549,506
irface_sub045_seq07_frm01982.jpg_lfb.png,460,426,562,433,526,508
irface_sub046_seq06_frm00462.png_lfb.png,469,404,551,398,516,486
irface_sub046_seq06_frm00462.png_lfb.pts,469,404,551,398,516,486
irface_sub046_seq06_frm00657.png_lfb.png,474,398,550,396,513,485
irface_sub046_seq06_frm00657.png_lfb.pts,474,398,550,396,513,485
irface_sub046_seq06_frm00842.png_lfb.png,469,417,559,419,516,505
irface_sub046_seq06_frm00842.png_lfb.pts,469,417,559,419,516,505
irface_sub046_seq06_frm01163.png_lfb.png,456,396,539,393,499,478
irface_sub046_seq06_frm01163.png_lfb.pts,456,396,539,393,499,478
irface_sub046_seq06_frm01386.png_lfb.png,471,399,563,396,523,474
irface_sub046_seq06_frm01386.png_lfb.pts,471,399,563,396,523,474
irface_sub046_seq06_frm01535.png_lfb.png,481,394,564,392,525,478
irface_sub046_seq06_frm01535.png_lfb.pts,481,394,564,392,525,478
irface_sub046_seq06_frm01671.png_lfb.png,483,383,564,381,526,467
irface_sub046_seq06_frm01671.png_lfb.pts,483,383,564,381,526,467
irface_sub046_seq07_frm00001.jpg_lfb.png,464,409,573,406,531,509
irface_sub046_seq07_frm00178.jpg_lfb.png,461,418,588,412,530,500
irface_sub046_seq07_frm00355.jpg_lfb.png,463,411,580,410,531,519
irface_sub046_seq07_frm00462.jpg_lfb.png,471,423,579,423,533,526
irface_sub046_seq07_frm00504.jpg_lfb.png,468,426,571,423,529,525
irface_sub046_seq07_frm00545.jpg_lfb.png,477,429,573,426,529,525
irface_sub046_seq07_frm00746.jpg_lfb.png,458,443,554,437,516,543
irface_sub046_seq07_frm00792.jpg_lfb.png,453,445,560,440,518,545
irface_sub046_seq07_frm00838.jpg_lfb.png,459,438,561,433,519,527
irface_sub046_seq07_frm00949.jpg_lfb.png,465,401,565,400,522,496
irface_sub046_seq07_frm00953.jpg_lfb.png,463,395,561,397,521,488
irface_sub046_seq07_frm00957.jpg_lfb.png,470,401,564,398,519,483
irface_sub046_seq07_frm01663.jpg_lfb.png,434,388,535,384,487,468
irface_sub046_seq07_frm01725.jpg_lfb.png,429,424,548,414,494,521
irface_sub046_seq07_frm01787.jpg_lfb.png,435,423,551,416,495,511
irface_sub046_seq07_frm01937.jpg_lfb.png,403,411,501,392,457,486
irface_sub046_seq07_frm01982.jpg_lfb.png,360,421,458,401,420,505
irface_sub046_seq07_frm02026.jpg_lfb.png,370,420,485,409,440,496
irface_sub046_seq07_frm02143.jpg_lfb.png,380,429,470,418,430,512
irface_sub046_seq07_frm02162.jpg_lfb.png,360,426,460,411,420,505
irface_sub046_seq07_frm02180.jpg_lfb.png,359,417,471,400,429,498
irface_sub048_seq07_frm00001.jpg_lfb.png,497,348,596,357,545,420
irface_sub048_seq07_frm00166.jpg_lfb.png,505,353,600,362,553,423
irface_sub048_seq07_frm00331.jpg_lfb.png,502,344,596,354,552,419
irface_sub048_seq07_frm00577.jpg_lfb.png,502,348,580,357,540,414
irface_sub048_seq07_frm00609.jpg_lfb.png,498,345,582,353,541,414
irface_sub048_seq07_frm00641.jpg_lfb.png,512,341,591,349,553,397
irface_sub048_seq07_frm00734.jpg_lfb.png,499,348,586,357,543,412
irface_sub048_seq07_frm00812.jpg_lfb.png,492,349,580,359,540,414
irface_sub048_seq07_frm00890.jpg_lfb.png,503,347,581,355,544,417
irface_sub048_seq07_frm01034.jpg_lfb.png,483,348,567,351,526,415
irface_sub048_seq07_frm01042.jpg_lfb.png,483,347,569,352,528,417
irface_sub048_seq07_frm01050.jpg_lfb.png,485,350,565,355,523,419
irface_sub048_seq07_frm01241.jpg_lfb.png,492,344,571,348,529,406
irface_sub048_seq07_frm01250.jpg_lfb.png,477,344,566,348,523,408
irface_sub048_seq07_frm01258.jpg_lfb.png,472,345,570,350,520,412
irface_sub048_seq07_frm01500.jpg_lfb.png,477,349,561,352,515,408
irface_sub048_seq07_frm01518.jpg_lfb.png,473,353,556,356,514,421
irface_sub048_seq07_frm01535.jpg_lfb.png,465,349,564,357,514,429
irface_sub048_seq07_frm01711.jpg_lfb.png,485,349,567,352,526,417
irface_sub048_seq07_frm01717.jpg_lfb.png,465,349,550,348,504,415
irface_sub048_seq07_frm01722.jpg_lfb.png,451,347,546,348,497,418
irface_sub048_seq07_frm01955.jpg_lfb.png,424,366,499,355,451,427
irface_sub048_seq07_frm01999.jpg_lfb.png,416,368,498,353,442,427
irface_sub048_seq07_frm02043.jpg_lfb.png,409,365,501,352,446,436
irface_sub050_seq06_frm00403.png_lfb.png,423,416,530,413,488,517
irface_sub050_seq06_frm00403.png_lfb.pts,423,416,530,413,488,517
irface_sub050_seq06_frm00536.png_lfb.png,430,415,533,409,490,519
irface_sub050_seq06_frm00536.png_lfb.pts,430,415,533,409,490,519
irface_sub050_seq06_frm00656.png_lfb.png,429,417,529,415,484,511
irface_sub050_seq06_frm00656.png_lfb.pts,429,417,529,415,484,511
irface_sub050_seq06_frm00762.png_lfb.png,432,413,527,409,487,516
irface_sub050_seq06_frm00762.png_lfb.pts,432,413,527,409,487,516
irface_sub050_seq06_frm00892.png_lfb.png,436,421,529,416,489,520
irface_sub050_seq06_frm00892.png_lfb.pts,436,421,529,416,489,520
irface_sub050_seq06_frm01003.png_lfb.png,430,417,531,414,487,525
irface_sub050_seq06_frm01003.png_lfb.pts,430,417,531,414,487,525
irface_sub050_seq06_frm01204.png_lfb.png,422,413,538,408,492,512
irface_sub050_seq06_frm01204.png_lfb.pts,422,413,538,408,492,512
irface_sub050_seq07_frm00001.jpg_lfb.png,403,378,536,375,476,491
irface_sub050_seq07_frm00155.jpg_lfb.png,395,380,535,372,473,483
irface_sub050_seq07_frm00309.jpg_lfb.png,396,379,538,374,472,478
irface_sub050_seq07_frm00380.jpg_lfb.png,398,381,529,373,464,486
irface_sub050_seq07_frm00412.jpg_lfb.png,399,381,527,373,465,480
irface_sub050_seq07_frm00443.jpg_lfb.png,405,383,523,374,466,479
irface_sub050_seq07_frm00496.jpg_lfb.png,396,383,530,376,467,484
irface_sub050_seq07_frm00539.jpg_lfb.png,401,380,529,373,466,487
irface_sub050_seq07_frm00581.jpg_lfb.png,407,378,527,373,472,487
irface_sub050_seq07_frm00647.jpg_lfb.png,405,382,528,373,471,482
irface_sub050_seq07_frm00678.jpg_lfb.png,402,365,525,358,469,460
irface_sub050_seq07_frm00709.jpg_lfb.png,397,367,524,358,467,466
irface_sub050_seq07_frm00797.jpg_lfb.png,406,377,526,370,469,484
irface_sub050_seq07_frm00798.jpg_lfb.png,399,375,524,368,465,476
irface_sub050_seq07_frm00799.jpg_lfb.png,398,373,529,370,466,484
irface_sub050_seq07_frm00948.jpg_lfb.png,399,377,527,376,469,479
irface_sub050_seq07_frm00987.jpg_lfb.png,392,381,535,375,463,489
irface_sub050_seq07_frm01025.jpg_lfb.png,376,384,538,378,465,493
irface_sub050_seq07_frm01109.jpg_lfb.png,410,387,525,384,476,490
irface_sub050_seq07_frm01129.jpg_lfb.png,392,377,525,373,470,480
irface_sub050_seq07_frm01148.jpg_lfb.png,391,380,535,376,468,480
irface_sub050_seq07_frm01255.jpg_lfb.png,395,397,520,394,458,496
irface_sub050_seq07_frm01267.jpg_lfb.png,398,393,524,391,462,495
irface_sub050_seq07_frm01278.jpg_lfb.png,387,393,536,393,461,500
irface_sub051_seq06_frm00460.png_lfb.png,504,358,592,359,545,440
irface_sub051_seq06_frm00460.png_lfb.pts,504,358,592,359,545,440
irface_sub051_seq06_frm00584.png_lfb.png,501,352,584,352,536,436
irface_sub051_seq06_frm00584.png_lfb.pts,501,352,584,352,536,436
irface_sub051_seq06_frm00780.png_lfb.png,498,350,581,349,530,428
irface_sub051_seq06_frm00780.png_lfb.pts,498,350,581,349,530,428
irface_sub051_seq06_frm00937.png_lfb.png,487,344,597,347,534,421
irface_sub051_seq06_frm00937.png_lfb.pts,487,344,597,347,534,421
irface_sub051_seq06_frm01097.png_lfb.png,491,354,591,351,536,422
irface_sub051_seq06_frm01097.png_lfb.pts,491,354,591,351,536,422
irface_sub051_seq06_frm01263.png_lfb.png,497,352,583,353,534,429
irface_sub051_seq06_frm01263.png_lfb.pts,497,352,583,353,534,429
irface_sub051_seq06_frm01422.png_lfb.png,502,344,590,344,543,420
irface_sub051_seq06_frm01422.png_lfb.pts,502,344,590,344,543,420
irface_sub051_seq07_frm00001.jpg_lfb.png,497,353,607,353,546,424
irface_sub051_seq07_frm00164.jpg_lfb.png,494,352,604,353,549,427
irface_sub051_seq07_frm00326.jpg_lfb.png,495,355,602,356,548,429
irface_sub051_seq07_frm00592.jpg_lfb.png,492,352,576,351,531,423
irface_sub051_seq07_frm00671.jpg_lfb.png,484,355,579,352,524,430
irface_sub051_seq07_frm00749.jpg_lfb.png,485,353,589,350,530,422
irface_sub051_seq07_frm00865.jpg_lfb.png,497,354,590,354,540,426
irface_sub051_seq07_frm00884.jpg_lfb.png,491,354,588,350,532,426
irface_sub051_seq07_frm00902.jpg_lfb.png,485,353,589,350,530,422
irface_sub051_seq07_frm01053.jpg_lfb.png,449,359,544,356,482,434
irface_sub051_seq07_frm01061.jpg_lfb.png,476,357,564,354,515,433
irface_sub051_seq07_frm01068.jpg_lfb.png,476,354,572,348,517,425
irface_sub051_seq07_frm01335.jpg_lfb.png,495,357,592,359,540,428
irface_sub051_seq07_frm01378.jpg_lfb.png,478,357,583,359,524,438
irface_sub051_seq07_frm01420.jpg_lfb.png,485,355,596,354,537,430
irface_sub051_seq07_frm01616.jpg_lfb.png,489,367,584,370,535,447
irface_sub051_seq07_frm01665.jpg_lfb.png,475,367,581,368,520,450
irface_sub051_seq07_frm01714.jpg_lfb.png,465,361,581,361,519,443
irface_sub051_seq07_frm01831.jpg_lfb.png,492,366,585,365,535,439
irface_sub051_seq07_frm01897.jpg_lfb.png,451,365,550,361,501,443
irface_sub051_seq07_frm01962.jpg_lfb.png,463,365,567,358,508,445
irface_sub051_seq07_frm02084.jpg_lfb.png,455,376,555,372,497,452
irface_sub051_seq07_frm02107.jpg_lfb.png,427,369,519,361,460,443
irface_sub051_seq07_frm02129.jpg_lfb.png,423,367,532,360,463,441
irface_sub052_seq06_frm00614.png_lfb.png,505,332,583,334,535,402
irface_sub052_seq06_frm00614.png_lfb.pts,505,332,583,334,535,402
irface_sub052_seq06_frm00750.png_lfb.png,507,329,578,333,538,409
irface_sub052_seq06_frm00750.png_lfb.pts,507,329,578,333,538,409
irface_sub052_seq06_frm00899.png_lfb.png,506,338,571,341,531,419
irface_sub052_seq06_frm00899.png_lfb.pts,506,338,571,341,531,419
irface_sub052_seq06_frm01023.png_lfb.png,496,335,575,338,536,414
irface_sub052_seq06_frm01023.png_lfb.pts,496,335,575,338,536,414
irface_sub052_seq06_frm01225.png_lfb.png,494,347,576,347,535,416
irface_sub052_seq06_frm01225.png_lfb.pts,494,347,576,347,535,416
irface_sub052_seq06_frm01360.png_lfb.png,497,340,576,342,537,420
irface_sub052_seq06_frm01360.png_lfb.pts,497,340,576,342,537,420
irface_sub052_seq06_frm01488.png_lfb.png,502,328,580,332,536,408
irface_sub052_seq06_frm01488.png_lfb.pts,502,328,580,332,536,408
irface_sub052_seq07_frm00001.jpg_lfb.png,506,300,608,302,553,375
irface_sub052_seq07_frm00158.jpg_lfb.png,503,311,604,313,553,384
irface_sub052_seq07_frm00315.jpg_lfb.png,498,311,606,311,551,393
irface_sub052_seq07_frm00370.jpg_lfb.png,503,303,593,304,545,372
irface_sub052_seq07_frm00403.jpg_lfb.png,499,302,595,298,544,381
irface_sub052_seq07_frm00435.jpg_lfb.png,492,306,587,303,534,380
irface_sub052_seq07_frm00873.jpg_lfb.png,502,317,587,314,543,388
irface_sub052_seq07_frm00924.jpg_lfb.png,494,321,578,315,536,391
irface_sub052_seq07_frm00974.jpg_lfb.png,513,303,605,307,559,374
irface_sub052_seq07_frm01054.jpg_lfb.png,505,302,589,305,548,379
irface_sub052_seq07_frm01067.jpg_lfb.png,494,299,578,301,539,373
irface_sub052_seq07_frm01080.jpg_lfb.png,495,303,579,299,532,377
irface_sub052_seq07_frm01236.jpg_lfb.png,518,316,593,315,556,390
irface_sub052_seq07_frm01265.jpg_lfb.png,462,308,543,308,509,383
irface_sub052_seq07_frm01294.jpg_lfb.png,444,307,538,309,498,384
irface_sub052_seq07_frm01528.jpg_lfb.png,531,332,601,331,561,413
irface_sub052_seq07_frm01550.jpg_lfb.png,508,350,607,348,563,442
irface_sub052_seq07_frm01572.jpg_lfb.png,508,346,619,352,562,436
irface_sub052_seq07_frm01714.jpg_lfb.png,501,317,584,320,546,398
irface_sub052_seq07_frm01744.jpg_lfb.png,489,315,575,316,539,390
irface_sub052_seq07_frm01774.jpg_lfb.png,491,313,592,318,551,393
irface_sub052_seq07_frm01896.jpg_lfb.png,546,323,643,327,597,404
irface_sub052_seq07_frm01926.jpg_lfb.png,561,324,650,329,604,404
irface_sub052_seq07_frm01955.jpg_lfb.png,552,326,656,335,601,409
irface_sub053_seq06_frm00456.png_lfb.png,499,270,578,272,538,365
irface_sub053_seq06_frm00456.png_lfb.pts,499,270,578,272,538,365
irface_sub053_seq06_frm00670.png_lfb.png,491,268,576,273,534,366
irface_sub053_seq06_frm00670.png_lfb.pts,491,268,576,273,534,366
irface_sub053_seq06_frm00823.png_lfb.png,494,276,577,277,530,371
irface_sub053_seq06_frm00823.png_lfb.pts,494,276,577,277,530,371
irface_sub053_seq06_frm01015.png_lfb.png,484,271,579,274,530,360
irface_sub053_seq06_frm01015.png_lfb.pts,484,271,579,274,530,360
irface_sub053_seq06_frm01212.png_lfb.png,487,278,566,277,523,370
irface_sub053_seq06_frm01212.png_lfb.pts,487,278,566,277,523,370
irface_sub053_seq06_frm01380.png_lfb.png,476,275,567,277,524,372
irface_sub053_seq06_frm01380.png_lfb.pts,476,275,567,277,524,372
irface_sub053_seq06_frm01562.png_lfb.png,474,273,567,276,520,374
irface_sub053_seq06_frm01562.png_lfb.pts,474,273,567,276,520,374
irface_sub053_seq07_frm00001.jpg_lfb.png,461,328,566,329,508,412
